2015-06-08 12:54:21.000+0000,0,-0.2933946252,-0.8938584924,0.3619249165,-5.89
2015-06-08 12:55:11.000+0000,0,-0.2840467691,-0.8771511316,0.3977349102,-5.59
2015-06-08 12:56:08.000+0000,0,-0.2794243693,-0.9048990607,0.3424099386,-4.98
2015-06-08 12:57:12.000+0000,0,-0.2846489847,-0.9099799395,0.3235324323,-5.21
2015-06-08 12:58:06.000+0000,0,-0.2892822325,-0.9110704064,0.3163438439,-5.46
2015-06-08 12:59:20.000+0000,0,-0.2886908650,-0.9119439125,0.3145100772,-5.41
2015-06-08 13:00:13.000+0000,0,-0.2900417745,-0.9118191004,0.3140977621,-5.49
2015-06-08 13:01:07.000+0000,0,-0.2908393145,-0.9107475877,0.3174940348,-5.55
2015-06-08 13:02:11.000+0000,0,-0.2953206301,-0.9126464725,0.3065565228,-5.78
2015-06-08 13:03:15.000+0000,0,-0.2928385437,-0.9117621779,0.3132378459,-5.65
2015-06-08 13:04:20.000+0000,0,-0.2924017906,-0.8962944746,0.3458523154,-5.83
2015-06-08 13:05:11.000+0000,0,-0.2936279178,-0.9094997644,0.3172770143,-5.72
2015-06-08 13:06:12.000+0000,0,-0.2873182595,-0.9073079228,0.3308729529,-5.39
2015-06-08 13:07:06.000+0000,0,-0.2857557535,-0.9143365026,0.3095242083,-5.22
2015-06-08 13:08:10.000+0000,0,-0.2820855081,-0.9218424559,0.2912624776,-4.93
2015-06-08 13:09:20.000+0000,0,-0.2957329750,-0.9113769531,0.3096571267,-5.81
2015-06-08 13:10:13.000+0000,0,-0.2951985598,-0.9101589918,0.3135796487,-5.80
2015-06-08 13:11:07.000+0000,0,-0.2868625224,-0.9142524004,0.3085503578,-5.29
2015-06-08 13:12:11.000+0000,0,-0.3019829690,-0.8897433877,0.3619276285,-6.43
2015-06-08 13:13:15.000+0000,0,-0.3068929017,-0.8846218586,0.3700520694,-6.76
2015-06-08 13:14:21.000+0000,0,-0.2684326172,-0.8941379189,0.3762207031,-4.50
2015-06-08 13:15:14.000+0000,0,-0.2645317912,-0.8939751387,0.3799452186,-4.29
2015-06-08 13:16:08.000+0000,0,-0.2412028015,-0.8919731975,0.4026611447,-3.01
2015-06-08 13:17:12.000+0000,0,-0.2453857362,-0.8918266892,0.3994113505,-3.24
2015-06-08 13:18:16.000+0000,0,-0.2455539256,-0.8949083090,0.3924370706,-3.21
2015-06-08 13:19:20.000+0000,0,-0.2454454154,-0.8931776285,0.3968316019,-3.23
2015-06-08 13:20:13.000+0000,0,-0.2442952543,-0.8903808594,0.4040527344,-3.20
2015-06-08 13:21:08.000+0000,0,-0.2610297203,-0.8886908889,0.3908474445,-4.16
2015-06-08 13:22:11.000+0000,0,-0.2699896991,-0.8967285156,0.3710639179,-4.55
2015-06-08 13:23:15.000+0000,0,-0.2768744528,-0.9003960490,0.3571451902,-4.89
2015-06-08 13:24:20.000+0000,0,-0.2823242247,-0.9067545533,0.3354383707,-5.12
2015-06-08 13:25:14.000+0000,0,-0.2852349281,-0.9062907100,0.3344753683,-5.29
2015-06-08 13:26:08.000+0000,0,-0.2897189558,-0.9069010615,0.3283447325,-5.53
2015-06-08 13:27:11.000+0000,0,-0.2823757529,-0.9093912840,0.3269097209,-5.09
2015-06-08 13:28:15.000+0000,0,-0.2900200784,-0.9154595137,0.3040256202,-5.44
2015-06-08 13:29:20.000+0000,0,-0.2889892459,-0.9126980305,0.3119411767,-5.42
2015-06-08 13:30:13.000+0000,0,-0.2875379920,-0.9123914838,0.3148247600,-5.34
2015-06-08 13:31:18.000+0000,0,-0.2848280072,-0.9116129279,0.3180094361,-5.20
2015-06-08 13:32:11.000+0000,0,-0.2909559608,-0.9129475951,0.3093044758,-5.53
2015-06-08 13:33:15.000+0000,0,-0.2826768756,-0.9122830033,0.3178955019,-5.08
2015-06-08 13:34:21.000+0000,0,-0.2867540121,-0.9077311158,0.3289957643,-5.36
2015-06-08 13:35:14.000+0000,0,-0.2907090783,-0.9099528193,0.3189615905,-5.55
